sample_ID,amplicon,extraction_ID,replicate,alternative_ID,collection_year,collection_month,collection_day,location1,station,stratum,haul,start_dd_lat,stop_dd_lat,start_dd_long,stop_dd_long,Average_depth,depth_range,stratum_depth_meters,Bottom_type,sample_type,depth,sample_volume_liters,sample_collect_device,filter_type,filter_size_micrometer,filter_preservation,time_of_day,project,collected_by,extraction_by,extraction_date,extraction_kit,plate_or_vial,elution_volume_microliters,additional_metadata,accompanying_data
e03808_C_mifish,mifish,e03808,C,9C,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03809_C_mifish,mifish,e03809,C,9D,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03810_C_mifish,mifish,e03810,C,9E,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,field_blank,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03811_C_mifish,mifish,e03811,C,11A,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03812_C_mifish,mifish,e03812,C,11B,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03813_C_mifish,mifish,e03813,C,11C,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03814_C_mifish,mifish,e03814,C,11D,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03815_C_mifish,mifish,e03815,C,11E,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol; filter was bright orange,trawl
e03816_C_mifish,mifish,e03816,C,12A,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03817_C_mifish,mifish,e03817,C,Extraction Blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,NA,JC,2024_12_19,Qiagen,vial,100,NA,NA
e03818_C_mifish,mifish,e03818,C,12B,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03819_C_mifish,mifish,e03819,C,12C,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03820_C_mifish,mifish,e03820,C,12D,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03821_C_mifish,mifish,e03821,C,12E,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,field_blank,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol; orange filter,trawl
e03822_C_mifish,mifish,e03822,C,13A,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03823_C_mifish,mifish,e03823,C,13B,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03824_C_mifish,mifish,e03824,C,13C,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03825_C_mifish,mifish,e03825,C,13D,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03826_C_mifish,mifish,e03826,C,13E,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03827_C_mifish,mifish,e03827,C,14A,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03828_C_mifish,mifish,e03828,C,14B,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03829_C_mifish,mifish,e03829,C,14C,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03830_C_mifish,mifish,e03830,C,14D,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03831_C_mifish,mifish,e03831,C,14E,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03832_C_mifish,mifish,e03832,C,18A,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03833_C_mifish,mifish,e03833,C,18B,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03834_C_mifish,mifish,e03834,C,18C,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03835_C_mifish,mifish,e03835,C,18D,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03836_C_mifish,mifish,e03836,C,18E,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,field_blank,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03837_C_mifish,mifish,e03837,C,23A,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03838_C_mifish,mifish,e03838,C,23B,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03839_C_mifish,mifish,e03839,C,23C,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03840_C_mifish,mifish,e03840,C,23D,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03841_C_mifish,mifish,e03841,C,Extraction Blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,NA,JC,2024_12_26,Qiagen,vial,100,NA,NA
e03842_C_mifish,mifish,e03842,C,23E,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,field_blank,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,trawl
e03843_C_mifish,mifish,e03843,C,29A,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03844_C_mifish,mifish,e03844,C,29B,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03845_C_mifish,mifish,e03845,C,29C,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03846_C_mifish,mifish,e03846,C,29D,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03847_C_mifish,mifish,e03847,C,29E,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,field_blank,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03848_C_mifish,mifish,e03848,C,32A,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03849_C_mifish,mifish,e03849,C,32B,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03850_C_mifish,mifish,e03850,C,32C,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03851_C_mifish,mifish,e03851,C,32D,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03852_C_mifish,mifish,e03852,C,32E,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,field_blank,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03853_C_mifish,mifish,e03853,C,36A,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03854_C_mifish,mifish,e03854,C,36B,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03855_C_mifish,mifish,e03855,C,36C,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03856_C_mifish,mifish,e03856,C,36D,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03857_C_mifish,mifish,e03857,C,36E,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,field_blank,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03858_C_mifish,mifish,e03858,C,Extraction blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,NA,JC,2024_12_30,Qiagen,vial,100,NA,NA
NTC1_C_mifish,mifish,NTC1,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC2_C_mifish,mifish,NTC2,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC3_C_mifish,mifish,NTC3,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC4_C_mifish,mifish,NTC4,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC5_C_mifish,mifish,NTC5,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC6_C_mifish,mifish,NTC6,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC7_C_mifish,mifish,NTC7,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e03770_A_rkfish,rkfish,e03770,A,1A,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03771_A_rkfish,rkfish,e03771,A,1B,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03772_A_rkfish,rkfish,e03772,A,1C,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03773_A_rkfish,rkfish,e03773,A,1D,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03774_A_rkfish,rkfish,e03774,A,1E,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,field_blank,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03775_A_rkfish,rkfish,e03775,A,2A,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03776_A_rkfish,rkfish,e03776,A,2B,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03777_A_rkfish,rkfish,e03777,A,2C,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03778_A_rkfish,rkfish,e03778,A,2D,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03779_A_rkfish,rkfish,e03779,A,2E,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,field_blank,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03780_A_rkfish,rkfish,e03780,A,3A,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03781_A_rkfish,rkfish,e03781,A,3B,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03782_A_rkfish,rkfish,e03782,A,3C,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03783_A_rkfish,rkfish,e03783,A,3D,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03784_A_rkfish,rkfish,e03784,A,3E,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,field_blank,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03785_A_rkfish,rkfish,e03785,A,4A,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03786_A_rkfish,rkfish,e03786,A,4B,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03787_A_rkfish,rkfish,e03787,A,4C,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03788_A_rkfish,rkfish,e03788,A,4D,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03789_A_rkfish,rkfish,e03789,A,4E,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,field_blank,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
